,Province_State,Lat,Long_,date,confirmed,Population,deaths,Incidence_Rate,Mortality_Rate
7104,Maryland,936.35809657,-1840.2112226099998,5/21/20,43531,6045680.0,2159,720.0348017096505,4.959683903425145
7105,Massachusetts,630.9941489099999,-1071.27703141,5/21/20,92860,6892503.0,6148,1347.2609297377164,6.620719362481155
7106,Michigan,3655.6204674499986,-7070.080729440003,5/21/20,57988,9986857.0,5366,580.643139277953,9.253638683865626
7107,Minnesota,3963.0251292199996,-8215.492913339998,5/21/20,18200,5639632.0,818,322.71609211381167,4.4945054945054945
7108,Mississippi,2689.00357846,-7350.949515640001,5/21/20,12222,2976149.0,580,410.6649230263673,4.745540828015055
7109,Missouri,4460.9847262700005,-10729.940478620003,5/21/20,11775,6626371.0,749,177.69907540643288,6.360934182590233
7110,Montana,2630.5827033899996,-6143.222113400001,5/21/20,479,1068778.0,16,44.81753928318135,3.3402922755741122
7111,Nebraska,3842.9269300899973,-9210.62813682,5/21/20,11427,1934408.0,138,590.7233634269503,1.2076660540824364
7112,Nevada,667.3519446600001,-1998.5878900999996,5/21/20,7400,3080156.0,383,240.24757187622964,5.175675675675675
7113,New Hampshire,434.78972876,-715.77656705,5/21/20,3935,1359711.0,199,289.3997327373243,5.0571791613723
7114,New Jersey,846.0152591300001,-1567.07144401,5/21/20,151586,8882190.0,10846,1706.628658022402,7.155014315306163
7115,New Mexico,1140.1288462999999,-3494.2745445,5/21/20,6472,2096829.0,294,308.65654757731795,4.542645241038319
7116,New York,2637.7373826599996,-4679.39936508,5/21/20,356458,26161672.0,29479,1362.5199490307805,8.269978510792294
7117,North Carolina,3562.420971000001,-7950.109873960003,5/21/20,20512,10488084.0,728,195.57432987760205,3.5491419656786274
7118,North Dakota,2511.8558565800004,-5313.217852090001,5/21/20,2229,762062.0,51,292.49588616149344,2.2880215343203227
7119,Northern Mariana Islands,15.0979,145.6739,5/21/20,22,55144.0,2,39.895546206296245,9.090909090909092
7120,Ohio,3547.3389435400018,-7289.51590458,5/21/20,30167,11689100.0,1837,258.07803851451354,6.089435475851095
7121,Oklahoma,2733.6474108,-7488.35776672,5/21/20,5680,3956971.0,304,143.54414020219002,5.352112676056338
7122,Oregon,1601.7264242899996,-4373.1691055,5/21/20,3817,4217737.0,145,90.49876746700896,3.798794865077286
7123,Pennsylvania,2734.8112497699994,-5200.22629518,5/21/20,69252,12801989.0,4869,540.9471918777622,7.030843874545139
7124,Puerto Rico,1422.70343,-5179.780198999999,5/21/20,2913,3754939.0,126,77.57782483284016,4.325437693099897
7125,Rhode Island,208.27571053,-357.32052549,5/21/20,13571,1059361.0,556,1281.0552776626664,4.09697148331
7126,South Carolina,1562.0437180300005,-3725.2363858399995,5/21/20,9381,5148714.0,416,182.20083694685704,4.4344952563692575
7127,South Dakota,2921.9978651999995,-6554.50198811,5/21/20,4177,884659.0,48,472.15932918785654,1.1491501077328226
7128,Tennessee,3409.0847101599993,-8180.328683919998,5/21/20,18961,6829174.0,313,277.6470477981671,1.650756816623596
7129,Texas,8041.803434339999,-25057.879425249983,5/21/20,53053,28995881.0,1460,182.96736698567634,2.7519650161159595
7130,Utah,1388.55098628,-3904.519943400001,5/21/20,7874,3205958.0,92,245.60521379256997,1.1684023368046736
7131,Vermont,618.2329411800001,-1017.58132988,5/21/20,950,623989.0,54,152.24627357213026,5.684210526315789
7132,Virgin Islands,18.3358,-64.8963,5/21/20,69,107268.0,6,64.32486855352948,8.695652173913043
7133,Virginia,4996.297993259999,-10442.323660759994,5/21/20,34137,8535519.0,1100,399.9405308569988,3.2223101034068606
7134,Washington,1842.11767038,-4708.049596200001,5/21/20,19117,7614893.0,1044,251.04751964341457,5.461107914421719
7135,West Virginia,2134.78395387,-4433.959998229999,5/21/20,1593,1792147.0,70,88.8877977085585,4.394224733207784
7136,Wisconsin,3196.450331630001,-6465.454558629999,5/21/20,13885,5822434.0,487,238.47415015782056,3.5073820669787543
7137,Wyoming,990.9983666200001,-2464.5245707,5/21/20,801,578759.0,12,138.39957564374808,1.4981273408239701
7138,US,,,5/21/20,1584512,339573798.0,95756,466.6178631367783,6.043248646902011
7139,Alabama,2203.24678369,-5809.578199250002,5/22/20,13670,4903185.0,541,278.79837289435335,3.9575713240673007
7140,Alaska,1747.1777653900003,-4293.070291,5/22/20,403,731545.0,10,55.088887218147896,2.481389578163772
7141,American Samoa,-14.270999999999999,-170.132,5/22/20,0,55641.0,0,0.0,
7142,Arizona,505.13855463,-1671.9484819,5/22/20,15624,7278717.0,775,214.6532142958711,4.9603174603174605
7143,Arkansas,2618.39170427,-6932.548370129999,5/22/20,5612,3017804.0,113,185.9630380236755,2.0135424091233074
7144,California,2194.94977547,-7002.258461499999,5/22/20,90281,39512223.0,3665,228.48878940574917,4.059547413076949
7145,Colorado,2491.870365929999,-6751.119357399998,5/22/20,23487,5758736.0,1324,407.8499170651337,5.637160982671265
7146,Connecticut,332.90944112,-581.25463743,5/22/20,39640,3565287.0,3637,1111.8319506956943,9.17507568113017
7147,Delaware,117.32783047000001,-226.59971236999996,5/22/20,8529,973764.0,322,875.8795765709145,3.7753546722945246
7149,District of Columbia,38.90417773,-77.01655992,5/22/20,7893,705749.0,418,1118.3862818084049,5.29583174965159
7150,Florida,1939.0305769000004,-5540.949841920001,5/22/20,49451,21477737.0,2190,230.24306517953917,4.428626316960224
7151,Georgia,5216.5566110300015,-13288.811358250005,5/22/20,41482,10617423.0,1808,390.697441365951,4.35851694710959
7153,Guam,13.4443,144.7937,5/22/20,165,164229.0,5,100.46946641579744,3.0303030303030303
7154,Hawaii,105.14141503,-786.6161824,5/22/20,642,1415872.0,17,45.34308186050716,2.64797507788162
7155,Idaho,1947.5896553700004,-5036.245496399999,5/22/20,2595,1787065.0,79,145.2101630326821,3.044315992292871
7156,Illinois,4064.04900553,-9096.1896671,5/22/20,105444,12671821.0,4715,832.1140268632267,4.471567846439816
7157,Indiana,3665.036491239999,-7932.1082973199955,5/22/20,30409,6732219.0,1941,451.69356493007723,6.382978723404255
7158,Iowa,4160.9610923300015,-9253.08642292,5/22/20,16492,3155070.0,424,522.7142345494711,2.570943487751637
7159,Kansas,4040.9647841699993,-10298.87791087,5/22/20,8909,2913314.0,205,305.8029446877336,2.301043888202941
7160,Kentucky,4514.657262000001,-10223.986874159998,5/22/20,8426,4467673.0,391,188.59929990399925,4.640398765725137
7161,Louisiana,1989.9153525399995,-5876.747945990001,5/22/20,36925,4648794.0,2668,794.2920249854049,7.225457007447529
7162,Maine,715.0030145,-1112.38029805,5/22/20,1948,1344212.0,75,144.91761716157868,3.8501026694045177
7163,Maryland,936.35809657,-1840.2112226099998,5/22/20,44424,6045680.0,2207,734.8056794272935,4.968035296236269
7164,Massachusetts,630.9941489099999,-1071.27703141,5/22/20,93796,6892503.0,6228,1360.8409020641705,6.6399420017911215
7165,Michigan,3655.6204674499986,-7070.080729440003,5/22/20,58543,9986857.0,5395,586.2004432425537,9.215448473771417
7166,Minnesota,3963.0251292199996,-8215.492913339998,5/22/20,19005,5639632.0,851,336.9900731111534,4.477769008155748
7167,Mississippi,2689.00357846,-7350.949515640001,5/22/20,12625,2976149.0,595,424.20591173358594,4.712871287128713
7168,Missouri,4460.9847262700005,-10729.940478620003,5/22/20,11986,6626371.0,758,180.8833221079834,6.324044718838645
7169,Montana,2630.5827033899996,-6143.222113400001,5/22/20,479,1068778.0,16,44.81753928318135,3.3402922755741122
7170,Nebraska,3842.9269300899973,-9210.62813682,5/22/20,11662,1934408.0,147,602.8717829951075,1.2605042016806722
7171,Nevada,667.3519446600001,-1998.5878900999996,5/22/20,7525,3080156.0,386,244.30580788765243,5.129568106312292
7172,New Hampshire,434.78972876,-715.77656705,5/22/20,4014,1359711.0,204,295.2097909040965,5.082212257100149
7173,New Jersey,846.0152591300001,-1567.07144401,5/22/20,152579,8882190.0,10985,1717.808333305187,7.199549086047228
7174,New Mexico,1140.1288462999999,-3494.2745445,5/22/20,6625,2096829.0,302,315.9532799288831,4.558490566037736
7175,New York,2637.7373826599996,-4679.39936508,5/22/20,358154,26161672.0,29582,1369.0027151169847,8.25957548987307
7176,North Carolina,3562.420971000001,-7950.109873960003,5/22/20,22110,10488084.0,775,210.81066856443942,3.505201266395296
7177,North Dakota,2511.8558565800004,-5313.217852090001,5/22/20,2317,762062.0,52,304.0435030220638,2.244281398359948
7178,Northern Mariana Islands,15.0979,145.6739,5/22/20,22,55144.0,2,39.895546206296245,9.090909090909092
7179,Ohio,3547.3389435400018,-7289.51590458,5/22/20,30794,11689100.0,1872,263.4420100777648,6.0791063194128725
7180,Oklahoma,2733.6474108,-7488.35776672,5/22/20,5849,3956971.0,307,147.81508381031855,5.248760471875534
7181,Oregon,1601.7264242899996,-4373.1691055,5/22/20,3864,4217737.0,147,91.61310911514872,3.804347826086957
7182,Pennsylvania,2734.8112497699994,-5200.22629518,5/22/20,70211,12801989.0,5010,548.438215342944,7.135634017461652
7183,Puerto Rico,1422.70343,-5179.780198999999,5/22/20,3030,3754939.0,126,80.69372098987493,4.158415841584159
7184,Rhode Island,208.27571053,-357.32052549,5/22/20,13736,1059361.0,579,1296.630704736157,4.215200931857892
7185,South Carolina,1562.0437180300005,-3725.2363858399995,5/22/20,9638,5148714.0,419,187.1923746395702,4.347374974061009
7186,South Dakota,2921.9978651999995,-6554.50198811,5/22/20,4356,884659.0,50,492.39311418297893,1.147842056932966
7187,Tennessee,3409.0847101599993,-8180.328683919998,5/22/20,19394,6829174.0,315,283.9874924844498,1.624213674332268
7188,Texas,8041.803434339999,-25057.879425249983,5/22/20,53539,28995881.0,1470,184.6434671186573,2.7456620407553376
7189,Utah,1388.55098628,-3904.519943400001,5/22/20,8057,3205958.0,93,251.31333598256748,1.1542757850316494
7190,Vermont,618.2329411800001,-1017.58132988,5/22/20,952,623989.0,54,152.56679204280846,5.6722689075630255
7191,Virgin Islands,18.3358,-64.8963,5/22/20,69,107268.0,6,64.32486855352948,8.695652173913043
7192,Virginia,4996.297993259999,-10442.323660759994,5/22/20,34950,8535519.0,1136,409.46543496652055,3.2503576537911307
7193,Washington,1842.11767038,-4708.049596200001,5/22/20,19265,7614893.0,1050,252.99107945443225,5.450298468725669
7194,West Virginia,2134.78395387,-4433.959998229999,5/22/20,1705,1792147.0,72,95.13728505529959,4.222873900293255
7195,Wisconsin,3196.450331630001,-6465.454558629999,5/22/20,14396,5822434.0,496,247.25054848195788,3.445401500416782
7196,Wyoming,990.9983666200001,-2464.5245707,5/22/20,803,578759.0,12,138.74514262413197,1.4943960149439601
7197,US,,,5/22/20,1608653,339573798.0,97025,473.72706889475614,6.0314436985477915
7198,Alabama,2203.24678369,-5809.578199250002,5/23/20,14117,4903185.0,549,287.91489613383953,3.88892824254445
7199,Alaska,1747.1777653900003,-4293.070291,5/23/20,407,731545.0,10,55.635675180610896,2.457002457002457
7200,American Samoa,-14.270999999999999,-170.132,5/23/20,0,55641.0,0,0.0,
7201,Arizona,505.13855463,-1671.9484819,5/23/20,16053,7278717.0,801,220.54711015691365,4.989721547374323
7202,Arkansas,2618.39170427,-6932.548370129999,5/23/20,5775,3017804.0,115,191.36431656926692,1.9913419913419914
7203,California,2194.94977547,-7002.258461499999,5/23/20,92564,39512223.0,3737,234.26674829204117,4.037206689425695
7204,Colorado,2491.870365929999,-6751.119357399998,5/23/20,23964,5758736.0,1327,416.1329847383176,5.5374728759806375
7205,Connecticut,332.90944112,-581.25463743,5/23/20,40022,3565287.0,3675,1122.5463756494219,9.18244965269102
7206,Delaware,117.32783047000001,-226.59971236999996,5/23/20,8529,973764.0,322,875.8795765709145,3.7753546722945246
7208,District of Columbia,38.90417773,-77.01655992,5/23/20,7966,705749.0,427,1128.7299025574248,5.360281195079086
7209,Florida,1939.0305769000004,-5540.949841920001,5/23/20,50127,21477737.0,2233,233.39051036894622,4.45468509984639
7210,Georgia,5216.5566110300015,-13288.811358250005,5/23/20,42242,10617423.0,1822,397.85548715540483,4.313242744188249
7212,Guam,13.4443,144.7937,5/23/20,165,164229.0,5,100.46946641579744,3.0303030303030303
7213,Hawaii,105.14141503,-786.6161824,5/23/20,643,1415872.0,17,45.413709713872436,2.6438569206842923
7214,Idaho,1947.5896553700004,-5036.245496399999,5/23/20,2595,1787065.0,79,145.2101630326821,3.044315992292871
7215,Illinois,4064.04900553,-9096.1896671,5/23/20,107796,12671821.0,4790,850.6748951078145,4.44357861145126
7216,Indiana,3665.036491239999,-7932.1082973199955,5/23/20,30901,6732219.0,1964,459.00170508416323,6.355781366298825
7217,Iowa,4160.9610923300015,-9253.08642292,5/23/20,16898,3155070.0,446,535.582411800689,2.6393656053970886
7218,Kansas,4040.9647841699993,-10298.87791087,5/23/20,8946,2913314.0,205,307.0729759991542,2.2915269394142634
7219,Kentucky,4514.657262000001,-10223.986874159998,5/23/20,8571,4467673.0,391,191.84483734597407,4.561894761404737
7220,Louisiana,1989.9153525399995,-5876.747945990001,5/23/20,36925,4648794.0,2668,794.2920249854049,7.225457007447529
7221,Maine,715.0030145,-1112.38029805,5/23/20,2013,1344212.0,77,149.75316393545066,3.825136612021858
7222,Maryland,936.35809657,-1840.2112226099998,5/23/20,45495,6045680.0,2243,752.5208082465496,4.930212111221014
7223,Massachusetts,630.9941489099999,-1071.27703141,5/23/20,94641,6892503.0,6304,1373.10059930333,6.6609608943269825
7224,Michigan,3655.6204674499986,-7070.080729440003,5/23/20,59046,9986857.0,5460,591.2370628717323,9.247027741083222
7225,Minnesota,3963.0251292199996,-8215.492913339998,5/23/20,19845,5639632.0,861,351.88466197794463,4.338624338624339
7226,Mississippi,2689.00357846,-7350.949515640001,5/23/20,13005,2976149.0,616,436.9740896709136,4.736639753940792
7227,Missouri,4460.9847262700005,-10729.940478620003,5/23/20,12145,6626371.0,765,183.28282554659253,6.298888431453273
7228,Montana,2630.5827033899996,-6143.222113400001,5/23/20,479,1068778.0,16,44.81753928318135,3.3402922755741122
7229,Nebraska,3842.9269300899973,-9210.62813682,5/23/20,11963,1934408.0,147,618.4320991228325,1.2287887653598597
7230,Nevada,667.3519446600001,-1998.5878900999996,5/23/20,7526,3080156.0,387,244.3382737757438,5.142173797501993
7231,New Hampshire,434.78972876,-715.77656705,5/23/20,4089,1359711.0,208,300.7256689105258,5.086818292981169
7232,New Jersey,846.0152591300001,-1567.07144401,5/23/20,153140,8882190.0,11082,1724.1243432081503,7.236515606634453
7233,New Mexico,1140.1288462999999,-3494.2745445,5/23/20,6625,2096829.0,302,315.9532799288831,4.558490566037736
7234,New York,2637.7373826599996,-4679.39936508,5/23/20,359926,26161672.0,29771,1375.775982513656,8.271422459061029
7235,North Carolina,3562.420971000001,-7950.109873960003,5/23/20,22864,10488084.0,778,217.9997795593552,3.4027291812456264
7236,North Dakota,2511.8558565800004,-5313.217852090001,5/23/20,2365,762062.0,52,310.34220312782946,2.1987315010570825
7237,Northern Mariana Islands,15.0979,145.6739,5/23/20,22,55144.0,2,39.895546206296245,9.090909090909092
7238,Ohio,3547.3389435400018,-7289.51590458,5/23/20,31408,11689100.0,1956,268.69476691960887,6.227712684666327
7239,Oklahoma,2733.6474108,-7488.35776672,5/23/20,5960,3956971.0,311,150.6202597896219,5.218120805369128
7240,Oregon,1601.7264242899996,-4373.1691055,5/23/20,3888,4217737.0,147,92.18213463760306,3.7808641975308643
7241,Pennsylvania,2734.8112497699994,-5200.22629518,5/23/20,71009,12801989.0,5112,554.6716217300296,7.19908743962033
7242,Puerto Rico,1422.70343,-5179.780198999999,5/23/20,3100,3754939.0,127,82.55793236587866,4.096774193548387
7243,Rhode Island,208.27571053,-357.32052549,5/23/20,13952,1059361.0,597,1317.020354723272,4.278956422018348
7244,South Carolina,1562.0437180300005,-3725.2363858399995,5/23/20,9895,5148714.0,425,192.18391233228334,4.295098534613441
7245,South Dakota,2921.9978651999995,-6554.50198811,5/23/20,4464,884659.0,50,504.6012079230528,1.1200716845878136
7246,Tennessee,3409.0847101599993,-8180.328683919998,5/23/20,19785,6829174.0,329,289.7129286792224,1.6628759160980542
7247,Texas,8041.803434339999,-25057.879425249983,5/23/20,54776,28995881.0,1478,188.9095902966356,2.6982620125602454
7248,Utah,1388.55098628,-3904.519943400001,5/23/20,8260,3205958.0,97,257.6452966632751,1.1743341404358354
7249,Vermont,618.2329411800001,-1017.58132988,5/23/20,954,623989.0,54,152.88731051348663,5.660377358490567
7250,Virgin Islands,18.3358,-64.8963,5/23/20,69,107268.0,6,64.32486855352948,8.695652173913043
7251,Virginia,4996.297993259999,-10442.323660759994,5/23/20,35749,8535519.0,1159,418.82631858707134,3.2420487286357655
7252,Washington,1842.11767038,-4708.049596200001,5/23/20,19265,7614893.0,1050,252.99107945443225,5.450298468725669
7253,West Virginia,2134.78395387,-4433.959998229999,5/23/20,1705,1792147.0,72,95.13728505529959,4.222873900293255
7254,Wisconsin,3196.450331630001,-6465.454558629999,5/23/20,14877,5822434.0,507,255.51169837219277,3.407945150231902
7255,Wyoming,990.9983666200001,-2464.5245707,5/23/20,813,578759.0,12,140.47297752605144,1.4760147601476015
7256,US,,,5/23/20,1630476,339573798.0,98146,480.15365425809443,6.019469161152939
7257,Alabama,2203.24678369,-5809.578199250002,5/24/20,14478,4903185.0,551,295.277457407787,3.805774278215223
7258,Alaska,1747.1777653900003,-4293.070291,5/24/20,407,731545.0,10,55.635675180610896,2.457002457002457
7259,American Samoa,-14.270999999999999,-170.132,5/24/20,0,55641.0,0,0.0,
7260,Arizona,505.13855463,-1671.9484819,5/24/20,16377,7278717.0,801,224.99844409392477,4.891005678695732
7261,Arkansas,2618.39170427,-6932.548370129999,5/24/20,5922,3017804.0,116,196.23540826375734,1.9587977034785546
7262,California,2194.94977547,-7002.258461499999,5/24/20,94069,39512223.0,3753,238.07569622190076,3.9896246372343707
7263,Colorado,2491.870365929999,-6751.119357399998,5/24/20,24174,5758736.0,1332,419.7796183051281,5.5100521221146685
7264,Connecticut,332.90944112,-581.25463743,5/24/20,40468,3565287.0,3693,1135.0558875063916,9.125728971038846
7265,Delaware,117.32783047000001,-226.59971236999996,5/24/20,8809,973764.0,326,904.6339770211264,3.7007605857645594
7267,District of Columbia,38.90417773,-77.01655992,5/24/20,8110,705749.0,432,1149.1337571856284,5.326757090012331
7268,Florida,1939.0305769000004,-5540.949841920001,5/24/20,50867,21477737.0,2237,236.8359385348652,4.397743134055478
7269,Georgia,5216.5566110300015,-13288.811358250005,5/24/20,42902,10617423.0,1827,404.0716848146673,4.258542725280873
7271,Guam,13.4443,144.7937,5/24/20,166,164229.0,5,101.07837227286291,3.0120481927710845
7272,Hawaii,105.14141503,-786.6161824,5/24/20,643,1415872.0,17,45.413709713872436,2.6438569206842923
7273,Idaho,1947.5896553700004,-5036.245496399999,5/24/20,2626,1787065.0,79,146.94485091476807,3.0083777608530085
7274,Illinois,4064.04900553,-9096.1896671,5/24/20,110304,12671821.0,4856,870.4668413482166,4.402378880185669
7275,Indiana,3665.036491239999,-7932.1082973199955,5/24/20,31376,6732219.0,1976,466.05732820040464,6.2978072412034685
7276,Iowa,4160.9610923300015,-9253.08642292,5/24/20,17251,3155070.0,456,546.7707531053194,2.643325024636253
7277,Kansas,4040.9647841699993,-10298.87791087,5/24/20,9004,2913314.0,205,309.06383589273247,2.276765881830298
7278,Kentucky,4514.657262000001,-10223.986874159998,5/24/20,8571,4467673.0,391,191.84483734597407,4.561894761404737
7279,Louisiana,1989.9153525399995,-5876.747945990001,5/24/20,37169,4648794.0,2691,799.5406980821263,7.239904221259652
7280,Maine,715.0030145,-1112.38029805,5/24/20,2055,1344212.0,78,152.87767108164485,3.795620437956204
7281,Maryland,936.35809657,-1840.2112226099998,5/24/20,46313,6045680.0,2277,766.0511307247489,4.916546110163453
7282,Massachusetts,630.9941489099999,-1071.27703141,5/24/20,95708,6892503.0,6372,1388.5811874147896,6.6577506582521835
7283,Michigan,3655.6204674499986,-7070.080729440003,5/24/20,59395,9986857.0,5466,594.731655815238,9.202794848051182
7284,Minnesota,3963.0251292199996,-8215.492913339998,5/24/20,20573,5639632.0,878,364.7933056624971,4.267729548437272
7285,Mississippi,2689.00357846,-7350.949515640001,5/24/20,13260,2976149.0,625,445.5422090762257,4.71342383107089
7286,Missouri,4460.9847262700005,-10729.940478620003,5/24/20,12394,6626371.0,768,187.04053847875406,6.1965467161529775
7287,Montana,2630.5827033899996,-6143.222113400001,5/24/20,479,1068778.0,16,44.81753928318135,3.3402922755741122
7288,Nebraska,3842.9269300899973,-9210.62813682,5/24/20,12134,1934408.0,147,627.2720129362575,1.2114718971485083
7289,Nevada,667.3519446600001,-1998.5878900999996,5/24/20,7881,3080156.0,380,255.8636640481846,4.821723131582287
7290,New Hampshire,434.78972876,-715.77656705,5/24/20,4149,1359711.0,209,305.1383713156693,5.037358399614365
7291,New Jersey,846.0152591300001,-1567.07144401,5/24/20,154154,8882190.0,11138,1735.5404466691211,7.225242290177356
7292,New Mexico,1140.1288462999999,-3494.2745445,5/24/20,6943,2096829.0,317,331.11903736546947,4.565749675932594
7293,New York,2637.7373826599996,-4679.39936508,5/24/20,361515,26161672.0,29856,1381.8497533338082,8.258578482220654
7294,North Carolina,3562.420971000001,-7950.109873960003,5/24/20,23365,10488084.0,784,222.7766291726878,3.355446180184036
7295,North Dakota,2511.8558565800004,-5313.217852090001,5/24/20,2418,762062.0,53,317.29701782794575,2.1918941273779984
7296,Northern Mariana Islands,15.0979,145.6739,5/24/20,22,55144.0,2,39.895546206296245,9.090909090909092
7297,Ohio,3547.3389435400018,-7289.51590458,5/24/20,31911,11689100.0,1969,272.99792114020755,6.170286108238538
7298,Oklahoma,2733.6474108,-7488.35776672,5/24/20,6037,3956971.0,311,152.56619267616568,5.1515653470266685
7299,Oregon,1601.7264242899996,-4373.1691055,5/24/20,3927,4217737.0,148,93.10680111159137,3.7687802393684744
7300,Pennsylvania,2734.8112497699994,-5200.22629518,5/24/20,71563,12801989.0,5136,558.9990742844725,7.176893087209871
7301,Puerto Rico,1422.70343,-5179.780198999999,5/24/20,3189,3754939.0,127,84.92814397251193,3.982439636249608
7302,Rhode Island,208.27571053,-357.32052549,5/24/20,14065,1059361.0,608,1327.6871623554198,4.322787060078208
7303,South Carolina,1562.0437180300005,-3725.2363858399995,5/24/20,10096,5148714.0,435,196.08779978845203,4.308637083993661
7304,South Dakota,2921.9978651999995,-6554.50198811,5/24/20,4563,884659.0,50,515.7919605181205,1.0957703265395573
7305,Tennessee,3409.0847101599993,-8180.328683919998,5/24/20,20111,6829174.0,336,294.48656601808653,1.6707274625826662
7306,Texas,8041.803434339999,-25057.879425249983,5/24/20,55861,28995881.0,1528,192.6515010873441,2.735360985302805
7307,Utah,1388.55098628,-3904.519943400001,5/24/20,8392,3205958.0,97,261.76263070196177,1.155862726406101
7308,Vermont,618.2329411800001,-1017.58132988,5/24/20,956,623989.0,54,153.2078289841648,5.648535564853557
7309,Virgin Islands,18.3358,-64.8963,5/24/20,69,107268.0,6,64.32486855352948,8.695652173913043
7310,Virginia,4996.297993259999,-10442.323660759994,5/24/20,36244,8535519.0,1171,424.6256144471121,3.230879593863812
7311,Washington,1842.11767038,-4708.049596200001,5/24/20,19828,7614893.0,1061,260.38448603283064,5.351018761347589
7312,West Virginia,2134.78395387,-4433.959998229999,5/24/20,1759,1792147.0,72,98.15043074033548,4.093234792495736
7313,Wisconsin,3196.450331630001,-6465.454558629999,5/24/20,15277,5822434.0,510,262.38167749089126,3.338351770635596
7314,Wyoming,990.9983666200001,-2464.5245707,5/24/20,838,578759.0,12,144.79256478085006,1.431980906921241
7315,US,,,5/24/20,1651289,339573798.0,98754,486.28280795681417,5.980418933330265
7316,Alabama,2203.24678369,-5809.578199250002,5/25/20,14986,4903185.0,566,305.6380699484111,3.7768584011744295
7317,Alaska,1747.1777653900003,-4293.070291,5/25/20,408,731545.0,10,55.77237217122666,2.450980392156863
7318,American Samoa,-14.270999999999999,-170.132,5/25/20,0,55641.0,0,0.0,
7319,Arizona,505.13855463,-1671.9484819,5/25/20,16575,7278717.0,807,227.71870372209827,4.868778280542987
7320,Arkansas,2618.39170427,-6932.548370129999,5/25/20,6029,3017804.0,117,199.78103283049526,1.9406203350472713
7321,California,2194.94977547,-7002.258461499999,5/25/20,96470,39512223.0,3768,244.15229687279302,3.905877474862652
7322,Colorado,2491.870365929999,-6751.119357399998,5/25/20,24256,5758736.0,1333,421.20354188835887,5.495547493403694
7323,Connecticut,332.90944112,-581.25463743,5/25/20,40873,3565287.0,3742,1146.4154218159717,9.155188021432242
7324,Delaware,117.32783047000001,-226.59971236999996,5/25/20,8965,973764.0,332,920.654285843387,3.7032905744562186
7326,District of Columbia,38.90417773,-77.01655992,5/25/20,8225,705749.0,440,1165.4285022012075,5.349544072948328
7327,Florida,1939.0305769000004,-5540.949841920001,5/25/20,51746,21477737.0,2252,240.928548477896,4.352027209832644
7328,Georgia,5216.5566110300015,-13288.811358250005,5/25/20,43400,10617423.0,1848,408.76208850302004,4.258064516129032
7330,Guam,13.4443,144.7937,5/25/20,166,164229.0,5,101.07837227286291,3.0120481927710845
7331,Hawaii,105.14141503,-786.6161824,5/25/20,643,1415872.0,17,45.413709713872436,2.6438569206842923
7332,Idaho,1947.5896553700004,-5036.245496399999,5/25/20,2626,1787065.0,79,146.94485091476807,3.0083777608530085
7333,Illinois,4064.04900553,-9096.1896671,5/25/20,112017,12671821.0,4885,883.9850247253333,4.360945213672925
7334,Indiana,3665.036491239999,-7932.1082973199955,5/25/20,31715,6732219.0,1984,471.0928150138907,6.255714961374744
7335,Iowa,4160.9610923300015,-9253.08642292,5/25/20,17557,3155070.0,456,556.469428570523,2.5972546562624594
7336,Kansas,4040.9647841699993,-10298.87791087,5/25/20,9125,2913314.0,207,313.2171815327836,2.2684931506849315
7337,Kentucky,4514.657262000001,-10223.986874159998,5/25/20,8571,4467673.0,391,191.84483734597407,4.561894761404737
7338,Louisiana,1989.9153525399995,-5876.747945990001,5/25/20,37809,4648794.0,2691,813.3077094833628,7.117353011187813
7339,Maine,715.0030145,-1112.38029805,5/25/20,2074,1344212.0,78,154.2911386001613,3.7608486017357765
7340,Maryland,936.35809657,-1840.2112226099998,5/25/20,47152,6045680.0,2302,779.9288086699925,4.882083474720054
7341,Massachusetts,630.9941489099999,-1071.27703141,5/25/20,96366,6892503.0,6416,1398.1277918921471,6.657949899342092
7342,Michigan,3655.6204674499986,-7070.080729440003,5/25/20,59621,9986857.0,5479,596.9946300422646,9.189715033293638
7343,Minnesota,3963.0251292199996,-8215.492913339998,5/25/20,21315,5639632.0,890,377.9501924948294,4.1754632887637815
7344,Mississippi,2689.00357846,-7350.949515640001,5/25/20,13458,2976149.0,635,452.19510179093857,4.71838311784812
7345,Missouri,4460.9847262700005,-10729.940478620003,5/25/20,12549,6626371.0,773,189.3796770509831,6.159853374770898
7346,Montana,2630.5827033899996,-6143.222113400001,5/25/20,479,1068778.0,16,44.81753928318135,3.3402922755741122
7347,Nebraska,3842.9269300899973,-9210.62813682,5/25/20,12362,1934408.0,147,639.058564687491,1.189127972819932
7348,Nevada,667.3519446600001,-1998.5878900999996,5/25/20,7956,3080156.0,394,258.2986056550383,4.952237305178482
7349,New Hampshire,434.78972876,-715.77656705,5/25/20,4197,1359711.0,210,308.66853323978404,5.003573981415296
7350,New Jersey,846.0152591300001,-1567.07144401,5/25/20,155092,8882190.0,11147,1746.1009052947527,7.187346865086528
7351,New Mexico,1140.1288462999999,-3494.2745445,5/25/20,7026,2096829.0,320,335.07739543854075,4.554511813265016
7352,New York,2637.7373826599996,-4679.39936508,5/25/20,362764,26161672.0,29955,1386.6239130281886,8.257434585570785
7353,North Carolina,3562.420971000001,-7950.109873960003,5/25/20,24057,10488084.0,790,229.3745931096662,3.2838674813983455
